simulation_id,simulation_seed,simulation_date_time,simulation_num_games,game_id,game_name,game_number,game_seed,player_name,player_class,player_choose_card_strategy,player_choose_row_strategy,is_winner,total_points,round_1_points,round_2_points,round_3_points,round_4_points
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,0,83811,Random player 1,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,True,32,6,1,14,11
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,0,83811,Random player 2,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,47,10,15,0,22
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,0,83811,RL player 1,RLPlayer,RLChooseCardStrategy,MinPointsChooseRowStrategy,False,32,5,5,18,4
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,1,14593,Random player 1,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,True,30,16,7,0,7
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,1,14593,Random player 2,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,45,7,15,20,3
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,1,14593,RL player 1,RLPlayer,RLChooseCardStrategy,MinPointsChooseRowStrategy,False,53,13,8,8,24
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,2,3279,Random player 1,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,57,8,14,20,15
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,2,3279,Random player 2,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,50,9,10,23,8
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,2,3279,RL player 1,RLPlayer,RLChooseCardStrategy,MinPointsChooseRowStrategy,True,36,18,6,8,4
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,3,97197,Random player 1,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,True,19,0,9,5,5
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,3,97197,Random player 2,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,67,21,14,17,15
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,3,97197,RL player 1,RLPlayer,RLChooseCardStrategy,MinPointsChooseRowStrategy,False,32,9,4,10,9
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,4,36049,Random player 1,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,50,19,7,22,2
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,4,36049,Random player 2,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,73,22,25,16,10
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,4,36049,RL player 1,RLPlayer,RLChooseCardStrategy,MinPointsChooseRowStrategy,True,41,4,6,15,16
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,5,32099,Random player 1,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,47,19,0,16,12
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,5,32099,Random player 2,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,True,32,0,14,0,18
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,5,32099,RL player 1,RLPlayer,RLChooseCardStrategy,MinPointsChooseRowStrategy,False,52,5,19,11,17
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,6,29257,Random player 1,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,83,32,24,5,22
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,6,29257,Random player 2,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,48,0,17,22,9
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,6,29257,RL player 1,RLPlayer,RLChooseCardStrategy,MinPointsChooseRowStrategy,True,44,17,6,5,16
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,7,18290,Random player 1,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,69,6,18,23,22
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,7,18290,Random player 2,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,True,23,16,1,6,0
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,7,18290,RL player 1,RLPlayer,RLChooseCardStrategy,MinPointsChooseRowStrategy,False,49,13,8,19,9
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,8,96531,Random player 1,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,90,38,12,39,1
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,8,96531,Random player 2,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,True,23,6,5,9,3
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,8,96531,RL player 1,RLPlayer,RLChooseCardStrategy,MinPointsChooseRowStrategy,False,33,0,4,7,22
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,9,13435,Random player 1,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,48,19,19,10,0
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,9,13435,Random player 2,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,True,26,0,9,10,7
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,9,13435,RL player 1,RLPlayer,RLChooseCardStrategy,MinPointsChooseRowStrategy,False,58,9,4,18,27
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,10,88697,Random player 1,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,46,9,0,21,16
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,10,88697,Random player 2,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,True,41,11,9,12,9
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,10,88697,RL player 1,RLPlayer,RLChooseCardStrategy,MinPointsChooseRowStrategy,False,58,16,21,7,14
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,11,97081,Random player 1,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,53,12,10,0,31
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,11,97081,Random player 2,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,True,40,0,24,13,3
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,11,97081,RL player 1,RLPlayer,RLChooseCardStrategy,MinPointsChooseRowStrategy,False,44,13,9,21,1
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,12,71483,Random player 1,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,37,4,5,13,15
a425b2bb-52a0-4d67-b9d6-0b5811829ff4,42,2025-09-29 17:26:15.080163,1000,8,2 random and 1 RL player,12,71483,Random player 2,RandomPlayer,RandomChooseCardStrategy,RandomChooseRowStrategy,False,47,15,21,6,5
